Gene_Name,Product,Lineage,Tax ID,GO_Terms
ilvC,Ketol-acid reductoisomerase,,2517203,GO:0016853 (isomerase activity) [Confidence: IEA:UniProtKB-KW]; GO:0004455 (ketol-acid reductoisomerase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]
ndhK_2,NAD,,2517203,GO:0052855 (ADP-dependent NAD(P)H-hydrate dehydratase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0052856 (NAD(P)HX epimerase activity) [Confidence: IEA:UniProtKB-UniRule]
gyrB,DNA gyrase subunit B,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0034335 (DNA negative supercoiling activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
proA,Gamma-glutamyl phosphate reductase,,2517203,GO:0004350 (glutamate-5-semialdehyde dehydrogenase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0050661 (NADP binding) [Confidence: IEA:InterPro]
ndk,Nucleoside diphosphate kinase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016301 (kinase activity) [Confidence: IEA:UniProtKB-KW]
mbhL_2,Membrane-bound hydrogenase subunit alpha,,2517203,No GO terms found
mbhJ,putative membrane-bound hydrogenase subunit mbhJ,,2517203,No GO terms found
copA_2,putative copper-exporting P-type ATPase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:InterPro]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0005507 (copper ion binding) [Confidence: IEA:TreeGrafter]; GO:0043682 (P-type divalent copper transporter activity) [Confidence: IEA:TreeGrafter]
rpiA_1,Ribose-5-phosphate isomerase A,,2517203,GO:0004751 (ribose-5-phosphate isomerase activity) [Confidence: IEA:UniProtKB-UniRule]
cfbC,Ni-sirohydrochlorin a%2Cc-diamide reductive cyclase complex%2C component CfbC,,2517203,No GO terms found
metAA,Homoserine O-acetyltransferase,,2517203,GO:0004414 (homoserine O-acetyltransferase activity) [Confidence: IEA:UniProtKB-EC]; GO:0008899 (homoserine O-succinyltransferase activity) [Confidence: IEA:InterPro]
glpK,Glycerol kinase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004370 (glycerol kinase activity) [Confidence: IEA:UniProtKB-UniRule]
thrC,Threonine synthase,,2517203,GO:0003941 (L-serine ammonia-lyase activity) [Confidence: IEA:TreeGrafter]; GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:InterPro]; GO:0004794 (threonine deaminase activity) [Confidence: IEA:TreeGrafter]; GO:0004795 (threonine synthase activity) [Confidence: IEA:UniProtKB-UniRule]
aksF_2,Homoisocitrate dehydrogenase,,2517203,No GO terms found
trpE,Anthranilate synthase component 1,,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
iscS2,Cysteine desulfurase IscS 2,,2517203,GO:0031071 (cysteine desulfurase activity) [Confidence: IEA:UniProtKB-EC]; GO:0051536 (iron-sulfur cluster binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
iscU2,Iron-sulfur cluster assembly scaffold protein IscU 2,,2517203,"GO:0051537 (2 iron, 2 sulfur cluster binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0031071 (cysteine desulfurase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:UniProtKB-UniRule]"
cysO,Protein CysO,,2517203,No GO terms found
argG,Argininosuccinate synthase,,2517203,GO:0004055 (argininosuccinate synthase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]
pan,Proteasome-activating nucleotidase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:UniProtKB-UniRule]
btuD_27,Vitamin B12 import ATP-binding protein BtuD,,2517203,No GO terms found
trpB2,Tryptophan synthase beta chain 2,,2517203,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
hisF,Imidazole glycerol phosphate synthase subunit HisF,,2517203,GO:0000107 (imidazoleglycerol-phosphate synthase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0016829 (lyase activity) [Confidence: IEA:UniProtKB-KW]
vat,VCP-like ATPase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
polC,DNA polymerase II large subunit,,2517203,GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0003887 (DNA-directed DNA polymerase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0004527 (exonuclease activity) [Confidence: IEA:UniProtKB-UniRule]
cas1,CRISPR-associated endonuclease Cas1,,2517203,GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0004520 (DNA endonuclease activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]
wecC_1,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
wecC_2,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
trpE,Anthranilate synthase component 1,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
trpG,Anthranilate synthase component 2,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]
trpD,Anthranilate phosphoribosyltransferase,,2159,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
trpB,Tryptophan synthase beta chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpA,Tryptophan synthase alpha chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
arnB_1,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0099620 (UDP-4-amino-4-deoxy-L-arabinose aminotransferase) [Confidence: IEA:UniProtKB-EC]
malK_1,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
malK_2,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
prpB,2-methylisocitrate lyase,,2159,GO:0016829 (lyase activity) [Confidence: IEA:UniProtKB-KW]
aglK_1,UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminyltransferase,,2159,No GO terms found
hldD_1,ADP-L-glycero-D-manno-heptose-6-epimerase,,2159,GO:0008712 (ADP-glyceromanno-heptose 6-epimerase activity) [Confidence: IEA:UniProtKB-EC]; GO:0003978 (UDP-glucose 4-epimerase activity) [Confidence: IEA:InterPro]
fadB_1,Fatty acid oxidation complex subunit alpha,,2159,No GO terms found
arnB_3,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0008483 (transaminase activity) [Confidence: IEA:UniProtKB-KW]
malK_4,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
btuD_8,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
tatD_1,Tat-linked quality control protein TatD,,2159,GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
rsmA_2,Ribosomal RNA small subunit methyltransferase A,,2159,"GO:0003723 (RNA binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0000179 (rRNA (adenine-N6,N6-)-dimethyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]"
btuD_10,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
hcaB,3-phenylpropionate-dihydrodiol,,2159,No GO terms found
arnB_4,UDP-4-amino-4-deoxy-L-arabinose--oxoglutarate aminotransferase,,2159,GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:TreeGrafter]; GO:0008483 (transaminase activity) [Confidence: IEA:UniProtKB-KW]
fcl_1,GDP-L-fucose synthase,,2159,GO:0050577 (GDP-L-fucose synthase activity) [Confidence: IEA:UniProtKB-EC]
arnC_3,Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase,,2159,GO:0016757 (glycosyltransferase activity) [Confidence: IEA:UniProtKB-KW]
thiE,Thiamine-phosphate synthase,,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
xerC_1,Tyrosine recombinase XerC,,2159,GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-UniRule]
btuD_13,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
wecC_3,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
fadB_2,Fatty acid oxidation complex subunit alpha,,2159,No GO terms found
upp,Uracil phosphoribosyltransferase,,2159,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004845 (uracil phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
cheB_4,Chemotaxis response regulator protein-glutamate methylesterase,,2159,GO:0000156 (phosphorelay response regulator activity) [Confidence: IEA:InterPro]; GO:0008984 (protein-glutamate methylesterase activity) [Confidence: IEA:UniProtKB-EC]; GO:0008983 (protein-glutamate O-methyltransferase activity) [Confidence: IEA:UniProtKB-EC]
mltF,Membrane-bound lytic murein transglycosylase F,,2159,No GO terms found
btuD_16,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
rpiA_1,Ribose-5-phosphate isomerase A,,2517203,GO:0004751 (ribose-5-phosphate isomerase activity) [Confidence: IEA:UniProtKB-UniRule]
argH_1,Argininosuccinate lyase,,2517203,GO:0004056 (argininosuccinate lyase activity) [Confidence: IEA:UniProtKB-UniRule]
purH,Bifunctional purine biosynthesis protein PurH,,2517203,GO:0003937 (IMP cyclohydrolase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004643 (phosphoribosylaminoimidazolecarboxamide formyltransferase activity) [Confidence: IEA:UniProtKB-EC]
thrS-cat,Threonine--tRNA ligase catalytic subunit,,2517203,GO:0002161 (aminoacyl-tRNA editing activity) [Confidence: IEA:UniProtKB-ARBA]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004829 (threonine-tRNA ligase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000049 (tRNA binding) [Confidence: IEA:UniProtKB-KW]
gdhA1,NADP-specific glutamate dehydrogenase A1,,2517203,No GO terms found
uvrA,UvrABC system protein A,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
trpB2,Tryptophan synthase beta chain 2,,2517203,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
apt_2,Adenine phosphoribosyltransferase,,2517203,GO:0003999 (adenine phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-EC]
gpmA,2%2C3-bisphosphoglycerate-dependent phosphoglycerate mutase,,2517203,GO:0016868 (intramolecular phosphotransferase activity) [Confidence: IEA:InterPro]
mntP,manganese efflux pump MntP,,2517203,GO:0005384 (manganese ion transmembrane transporter activity) [Confidence: IEA:UniProtKB-UniRule]
rtcB,tRNA-splicing ligase RtcB,,2517203,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003972 (RNA ligase (ATP) activity) [Confidence: IEA:TreeGrafter]; GO:0170057 (RNA ligase (GTP) activity) [Confidence: IEA:UniProtKB-EC]
adk,Adenylate kinase,,2517203,GO:0004017 (adenylate kinase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0008270 (zinc ion binding) [Confidence: IEA:UniProtKB-UniRule]
serS1,Serine--tRNA ligase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004828 (serine-tRNA ligase activity) [Confidence: IEA:UniProtKB-UniRule]
livG_2,putative branched-chain amino acid transport ATP-binding protein LivG,,2517203,No GO terms found
folD,Bifunctional protein FolD protein,,2517203,GO:0004477 (methenyltetrahydrofolate cyclohydrolase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0004488 (methylenetetrahydrofolate dehydrogenase (NADP+) activity) [Confidence: IEA:UniProtKB-UniRule]
iscU2,Iron-sulfur cluster assembly scaffold protein IscU 2,,2517203,"GO:0051537 (2 iron, 2 sulfur cluster binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0031071 (cysteine desulfurase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:UniProtKB-UniRule]"
iscS2,Cysteine desulfurase IscS 2,,2517203,GO:0031071 (cysteine desulfurase activity) [Confidence: IEA:UniProtKB-EC]; GO:0051536 (iron-sulfur cluster binding) [Confidence: IEA:UniProtKB-KW]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
gyrB,DNA gyrase subunit B,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0003677 (DNA binding) [Confidence: IEA:UniProtKB-KW]; GO:0034335 (DNA negative supercoiling activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
thiG,Thiazole synthase,,2517203,GO:1990107 (thiazole synthase activity) [Confidence: IEA:UniProtKB-EC]
thyX,Flavin-dependent thymidylate synthase,,2517203,GO:0050660 (flavin adenine dinucleotide binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0070402 (NADPH binding) [Confidence: IEA:TreeGrafter]; GO:0050797 (thymidylate synthase (FAD) activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0004799 (thymidylate synthase activity) [Confidence: IEA:TreeGrafter]
apeA,M18 family aminopeptidase 1,,2517203,No GO terms found
thrC,Threonine synthase,,2517203,GO:0003941 (L-serine ammonia-lyase activity) [Confidence: IEA:TreeGrafter]; GO:0030170 (pyridoxal phosphate binding) [Confidence: IEA:InterPro]; GO:0004794 (threonine deaminase activity) [Confidence: IEA:TreeGrafter]; GO:0004795 (threonine synthase activity) [Confidence: IEA:UniProtKB-UniRule]
ndk,Nucleoside diphosphate kinase,,2517203,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016301 (kinase activity) [Confidence: IEA:UniProtKB-KW]
cdr,Coenzyme A disulfide reductase,,2517203,"GO:0031419 (cobalamin binding) [Confidence: IEA:UniProtKB-KW]; GO:0000166 (nucleotide binding) [Confidence: IEA:InterPro]; GO:0004748 (ribonucleoside-diphosphate reductase activity, thioredoxin disulfide as acceptor) [Confidence: IEA:InterPro]"
gltA,Citrate synthase,,2517203,GO:0004108 (citrate (Si)-synthase activity) [Confidence: IEA:TreeGrafter]
aroA,2-amino-3%2C7-dideoxy-D-threo-hept-6-ulosonate synthase,,2517203,GO:0003866 (3-phosphoshikimate 1-carboxyvinyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
trpE,Anthranilate synthase component 1,,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:InterPro]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
trpG,Anthranilate synthase component 2,,2517203,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:TreeGrafter]
dxs,1-deoxy-D-xylulose-5-phosphate synthase,,2517203,GO:1990107 (thiazole synthase activity) [Confidence: IEA:UniProtKB-EC]
leuA_2,2-isopropylmalate synthase,,2517203,GO:0003852 (2-isopropylmalate synthase activity) [Confidence: IEA:InterPro]
hisF_1,Imidazole glycerol phosphate synthase subunit HisF,,2517203,GO:0000107 (imidazoleglycerol-phosphate synthase activity) [Confidence: IEA:InterPro]; GO:0016829 (lyase activity) [Confidence: IEA:UniProtKB-KW]
ilvC,Ketol-acid reductoisomerase,,2517203,GO:0016853 (isomerase activity) [Confidence: IEA:UniProtKB-KW]; GO:0004455 (ketol-acid reductoisomerase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-UniRule]
atpB,V-type ATP synthase beta chain,,2517203,"GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0046933 (proton-transporting ATP synthase activity, rotational mechanism) [Confidence: IEA:UniProtKB-UniRule]"
fadA,3-ketoacyl-CoA thiolase,,2517203,GO:0003985 (acetyl-CoA C-acetyltransferase activity) [Confidence: IEA:UniProtKB-EC]
mbhJ_2,putative membrane-bound hydrogenase subunit mbhJ,,2517203,No GO terms found
thiE,Thiamine-phosphate synthase,,2159,GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004789 (thiamine-phosphate diphosphorylase activity) [Confidence: IEA:UniProtKB-UniRule]
fadB,Fatty acid oxidation complex subunit alpha,,2159,GO:0003857 (3-hydroxyacyl-CoA dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]; GO:0070403 (NAD+ binding) [Confidence: IEA:InterPro]
malK_1,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]
wecC,UDP-N-acetyl-D-mannosamine dehydrogenase,,2159,"GO:0051287 (NAD binding) [Confidence: IEA:InterPro]; GO:0016628 (oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor) [Confidence: IEA:InterPro]; GO:0089714 (UDP-N-acetyl-D-mannosamine dehydrogenase activity) [Confidence: IEA:UniProtKB-EC]"
pnp,Polyribonucleotide nucleotidyltransferase,,2159,GO:0047847 (deoxyuridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]; GO:0004850 (uridine phosphorylase activity) [Confidence: IEA:UniProtKB-EC]
ogt,Methylated-DNA--protein-cysteine methyltransferase,,2159,GO:0003908 (methylated-DNA-[protein]-cysteine S-methyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
trpE,Anthranilate synthase component 1,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]; GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]
trpG,Anthranilate synthase component 2,,2159,GO:0004049 (anthranilate synthase activity) [Confidence: IEA:UniProtKB-EC]
trpD,Anthranilate phosphoribosyltransferase,,2159,GO:0004048 (anthranilate phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]
trpB,Tryptophan synthase beta chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
trpA,Tryptophan synthase alpha chain,,2159,GO:0004834 (tryptophan synthase activity) [Confidence: IEA:UniProtKB-UniRule]
btuD_5,Vitamin B12 import ATP-binding protein BtuD,,2159,No GO terms found
tatD_1,Tat-linked quality control protein TatD,,2159,GO:0046872 (metal ion binding) [Confidence: IEA:UniProtKB-KW]; GO:0004518 (nuclease activity) [Confidence: IEA:UniProtKB-KW]
upp,Uracil phosphoribosyltransferase,,2159,GO:0005525 (GTP binding) [Confidence: IEA:UniProtKB-KW]; GO:0000287 (magnesium ion binding) [Confidence: IEA:UniProtKB-UniRule]; GO:0004845 (uracil phosphoribosyltransferase activity) [Confidence: IEA:UniProtKB-UniRule]
malK_3,Trehalose,,2159,GO:0005524 (ATP binding) [Confidence: IEA:UniProtKB-KW]; GO:0016887 (ATP hydrolysis activity) [Confidence: IEA:InterPro]; GO:0042626 (ATPase-coupled transmembrane transporter activity) [Confidence: IEA:TreeGrafter]
